organisationunitid,uid,name,shortname,nhfrid,subcounty_uid,subcounty,admin_unit_uid,admin_unit,district_uid,district,region_uid,region,hflevel,ownership,status,reporting
36786,vgRXnM3VETo,Kyebando Health Centre III,Kyebando HC III,8.00802E+12,KYNuILiw5nZ,Kyebando Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
37949,qjnccz0rMAd,Buseesa Medical Health Centre III,Buseesa Medical Centre HC III,8.00803E+12,dP3Esu3zfvR,Matale Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,PFP,Functional,Reporting
10757174,c49ZEuALAn6,Js Memorial Health Centre III,Js Memorial Health Centre III,8.00803E+12,dP3Esu3zfvR,Matale Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,PFP,Functional,Reporting
36499,adM7g9zKNK5,Matale Health Centre III,Matale HC III,8.00802E+12,dP3Esu3zfvR,Matale Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
35439,VUtfiabYBXJ,St. Dennis Nsonga Health Centre II,St. Dennis Nsonga HC II,8.00803E+12,dP3Esu3zfvR,Matale Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC II,PNFP,Functional,Reporting
36347,JmHLIGnm4TQ,Mugarama Health Centre III,Mugarama HC III,8.00803E+12,tTZFQkyysiA,Mugarama Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
6285319,uMYaMAjYHRz,St. Michael Medical Health Centre II,St. Michael Medical Centre HC II,8.00803E+12,tTZFQkyysiA,Mugarama Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC II,PFP,Functional,Reporting
6285337,jrOHVLhbzCU,St. George Medical Centre,St George Medical Centre HC II,8.00802E+12,t9AXNBpffmR,Nyamarunda Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC II,PFP,Functional,Reporting
367951,pHXsqZ2QpGS,Modern times clinic,Modern times clinic,8.00802E+12,vI78v4kQrbg,Nyamarunda Town Council,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC II,PFP,Functional,Reporting
9232236,OQUekmJ95Wq,Nyamarunda Health Centre III,NyamarundaHC III,8.00803E+12,vI78v4kQrbg,Nyamarunda Town Council,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
35914,DCMeBiy5gcJ,Nyamarunda Medical Centre,Nyamarunda Medical Centre HC II,8.00802E+12,vI78v4kQrbg,Nyamarunda Town Council,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC II,PFP,Non-Functional,Non-Reporting
10757173,pNnBtXLwjfP,St Mark Doctor's Clinic,St Mark Doctor's Clinic,8.00803E+12,vI78v4kQrbg,Nyamarunda Town Council,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,PFP,Functional,Reporting
37755,ExhseILVUNQ,Em's Health Clinic,Em's  Health Clinic HC III,8.00802E+12,sIxtI5tcPqo,Nyamarwa Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,PFP,Functional,Reporting
37642,mEpI1IqFZmE,Good Samaritan Kabasara Health Centre II,Good Samaritan Kabasara Health Centre HC II,8.00803E+12,sIxtI5tcPqo,Nyamarwa Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC II,PNFP,Functional,Reporting
35913,Q6MT6wA0bBm,Nyamarwa Health Centre III,Nyamarwa HC III,8.00802E+12,sIxtI5tcPqo,Nyamarwa Subcounty,eLfyrAnVcCd,Kibaale DLG,tM3DsJxMaMX,Kibaale District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
40124,CRKrLT3w8EQ,Bugambe Health Centre III,Bugambe HC III,8.00802E+12,UDksMxL5cfZ,Bugambe Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
458546,H8Bros0p2OY,Bugambe Prisons Health Centre II,Bugambe Prison Clinic,8.00803E+12,UDksMxL5cfZ,Bugambe Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
40123,Gbjmyvee9zh,Bugambe Tea Health Centre III,Bugambe Tea HC III,8.00802E+12,UDksMxL5cfZ,Bugambe Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,PNFP,Functional,Reporting
40114,Ond9n3CrBxY,Bujugu Health Centre III,Bujugu HC III,8.00803E+12,UDksMxL5cfZ,Bugambe Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
40115,WcfbUI6UJkF,Bujalya Health Centre III,Bujalya HC III,8.00802E+12,STVXdJbnn3H,Buhimba Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39979,AF3a7cvTQLu,Kisiiha Health Centre II,Kisiiha HC II,8.00802E+12,STVXdJbnn3H,Buhimba Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
39975,aygeogIefOQ,Kitoole Health Centre II,Kitoole HC II,8.00803E+12,STVXdJbnn3H,Buhimba Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
39941,bOBFFFr0Cls,Lucy Bisereko Health Centre III,Lucy Bisereko HC III,8.00802E+12,STVXdJbnn3H,Buhimba Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39896,omv0xbPKq9w,Muhwiju Health Centre III,Muhwiju HC III,8.00803E+12,STVXdJbnn3H,Buhimba Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
40119,a0NjFSCY24s,Buhimba Health Centre III,Buhimba HC III,8.00803E+12,Qf4OCpggyf0,Buhimba Town Council,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
40044,zdhmUkPsGjH,Kabwoya Health Centre III,Kabwoya HC III,8.00803E+12,UbxVhXZ5cxg,Kabwoya Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
40017,k38SanlZHyl,Kaseeta Health Centre III,Kaseeta HC III,8.00803E+12,UbxVhXZ5cxg,Kabwoya Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39981,ftLh2qoAXsJ,Kisaaru Tea Health Centre II,Kisaaru Tea HC II,8.00802E+12,UbxVhXZ5cxg,Kabwoya Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,PNFP,Functional,Reporting
39965,pa2KemeFZTD,Kyehoro Health Centre III,Kyehoro HC III,8.00803E+12,UbxVhXZ5cxg,Kabwoya Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39798,Xa2GHu3YN8X,Sebigoro Health Centre III,Sebigoro HC III,8.00803E+12,UbxVhXZ5cxg,Kabwoya Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
34833,ZyIU7Z6NxVX,Kikuube Health Centre IV,Kikuube HC IV,8.00802E+12,nndKcR9x39b,Kikuube Town Council,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC IV,GOV,Functional,Reporting
39998,sUPmMA66xoY,Kichompyo Health Centre II,Kichompyo HC II,8.00803E+12,K9Kbf0kDcAO,Kiziranfumbi Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
39895,QCufWVvV6cj,Mukabara Health Centre III,Mukabara HC III,8.00803E+12,K9Kbf0kDcAO,Kiziranfumbi Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39891,T2B10TYgbU5,Munteme Health Centre III,Munteme HC III,8.00803E+12,K9Kbf0kDcAO,Kiziranfumbi Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,PNFP,Functional,Reporting
365117,pAeUhElFcXO,Wambabya Health Centre II,Wambabya HC II,8.00803E+12,K9Kbf0kDcAO,Kiziranfumbi Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
40116,vULcvu1i8di,Buhuuka Health Centre II,Buhuuka HC III,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
11228561,WiY1k8ameqN,Jats Medical Clinic,Jats Medical Clinic,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,Clinic,PNFP,Functional,Reporting
8826062,C2Yq4SFlw5M,Kagoma Health Centre III,Kagoma HC III,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
40010,TROMT6DVKEl,Kasonga Health Centre II,Kasonga HC II,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
8826058,q4GEmGsADKc,Kavule Health Centre II,Kavule HC II,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,PNFP,Functional,Reporting
34832,gQKXvT7RNVU,Kyangwali Health Centre IV,Kyangwali HC IV,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC IV,GOV,Functional,Reporting
458547,ak9PptMkTZD,Kyangwali Prisons Health Centre II,Kyangwali Prison HC II,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
40419,qL3k0Mlcy4u,Malembo Health Centre III,Malembo HC II,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
11228562,PSR8gZuE04T,Mama Clinic,Mama Clinic,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,PNFP,Functional,Reporting
364485,zbCIfsyXOEv,Maratatu B Health Centre III,Maratatu B HC III,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
8826056,beoULENKZdb,Maratatu D Health Centre III,Maratatu D HC III,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,PNFP,Functional,Reporting
8826060,PXRuyRd2H1O,Mombasa Health Centre III,Mombasa HC III,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39862,rqXX3nVIgQd,Ngurwe Health Centre III,Ngurwe HC II,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39860,dGIRbXEYTuQ,Nsozi Health Centre III,Nsozi HC III,8.00802E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
39806,Y7XKVrGNA6d,Rwenyawawa Health Centre III,Rwenyawawa HC III,8.00803E+12,WeFUHhkOL7X,Kyangwali Subcounty,Yi3GBtrlRfw,Kikuube DLG,L5WBetpBpY3,Kikuube District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
373060,oAWHzRnNSZ8,Alpha Medical Centre(Bweyale Town Council),Alpha Medical Centre (Bweyale Town Council),8.00803E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Functional,Reporting
34439,MQpuz4h5Hf1,Bk Community Clinic,Bk Community Clinic,8.00803E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Functional,Reporting
367954,sSaKhHA0Ps5,Bweyale Kitara Medical Centre,Bweyale Kitara Medical Centre,8.00803E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,HC II,PFP,Functional,Reporting
34417,De0caEQOwbR,Bweyale Medical Clinic,Bweyale Medical Clinic,8.00802E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
37101,NpYYg07MSXv,Kichwabugingo Health Centre II,Kichwabugingo HC II,8.00802E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
36744,KNlNSSvSXQc,Lacor Allied Medical Centre,Lacor Allied Medical Centre,8.00802E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
33955,aKkI1C9G3Q7,Life Link Clinic,Life Link Clinic,8.00802E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
33932,LdOtQM4mv4S,Lunar Clinic,Lunar Clinic,8.00803E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
33701,CWGr8jJ4Cfw,Noah's Clinic,Noah's  Clinic,8.00803E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
35941,rfk0AEPFYk5,Nyakadoti Health Centre III,Nyakadoti HC III,8.00803E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
35769,a3qKoIZXK3t,Panyadoli Health Centre IV,Panyadoli HC IV,8.00802E+12,sSqr43OzNQJ,Bweyale Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,HC IV,GOV,Functional,Reporting
37804,xO0dHAa2wFK,Diima Health Centre III,Diima HC III,8.00802E+12,OArxdHtd4Ln,Diima Subcounty,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,HC III,GOV,Functional,Reporting
34308,jf2hnREDE96,Family Health Care (Karuma) Clinic,Family Health Care (Karuma) Clinic,8.00803E+12,vugdNe0yQNM,Karuma Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
37280,gsPk5OMnK2f,Karuma Health Centre II,Karuma HC II,8.00803E+12,vugdNe0yQNM,Karuma Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,HC II,GOV,Functional,Reporting
34067,IqVNSXaDBig,Karuma Medical Centre,Karuma Medical Centre Clinic,8.00803E+12,vugdNe0yQNM,Karuma Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Functional,Reporting
34066,pmkBt77s8mj,Karuma Sino Hydro Clinic,Karuma Sino Hydro Clinic,8.00803E+12,vugdNe0yQNM,Karuma Town Council,C6eJt1Y1iVg,Kiryandongo DLG,B0G9cqixld8,Kiryandongo District,yx0ieyZNF0l,Bunyoro,Clinic,PFP,Non-Functional,Non-Reporting
